DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
11-Aug-2025,EQ,"233.44","235.00","231.58","233.44","233.99","233.79","233.04","345.00","205.00",4699743,"1,09,52,34,693.02",52020
08-Aug-2025,EQ,"233.90","235.12","232.68","233.93","233.20","233.44","233.77","345.00","205.00",5249568,"1,22,72,01,689.18",61827
07-Aug-2025,EQ,"233.15","234.20","231.31","233.77","233.60","233.93","232.91","345.00","205.00",5560413,"1,29,50,85,525.39",52261
06-Aug-2025,EQ,"234.55","235.37","232.91","234.48","234.00","233.77","233.95","345.00","205.00",7568954,"1,77,07,40,135.98",57829
05-Aug-2025,EQ,"235.50","236.00","233.05","234.83","234.30","234.48","234.32","345.00","205.00",9562689,"2,24,07,26,596.98",73390
04-Aug-2025,EQ,"236.50","238.39","234.00","236.79","235.13","234.83","235.03","345.00","205.00",16174972,"3,80,15,61,007.04",89504
01-Aug-2025,EQ,"240.10","240.71","234.05","241.00","236.00","236.79","236.37","345.00","205.00",12629251,"2,98,52,34,206.14",103973
31-Jul-2025,EQ,"240.20","242.81","239.66","241.81","240.26","241.00","241.31","345.00","205.00",10254214,"2,47,44,34,400.71",85443
30-Jul-2025,EQ,"242.54","243.71","240.10","241.44","241.75","241.81","242.00","345.00","205.00",8767763,"2,12,18,23,621.69",62618
29-Jul-2025,EQ,"240.02","242.51","239.82","240.02","241.75","241.44","241.41","345.00","205.00",6157824,"1,48,65,56,770.11",55521
28-Jul-2025,EQ,"240.29","241.56","237.80","240.29","239.76","240.02","240.02","345.00","205.00",6865890,"1,64,79,80,856.32",73249
25-Jul-2025,EQ,"244.00","244.80","239.25","244.83","240.49","240.29","241.49","345.00","205.00",7427827,"1,79,37,73,210.10",66099
24-Jul-2025,EQ,"245.56","246.20","243.76","245.55","245.25","244.83","244.80","345.00","205.00",4590999,"1,12,38,72,218.00",59005
23-Jul-2025,EQ,"246.00","247.20","244.26","246.41","245.80","245.55","245.25","345.00","205.00",7357753,"1,80,45,11,156.95",68442
22-Jul-2025,EQ,"245.04","246.87","244.07","245.04","246.02","246.41","245.78","345.00","205.00",5869862,"1,44,27,20,752.80",65175
21-Jul-2025,EQ,"246.00","246.30","244.43","246.31","244.99","245.04","245.08","345.00","205.00",5424455,"1,32,94,28,483.25",59051
18-Jul-2025,EQ,"244.74","247.35","243.46","243.87","246.14","246.31","245.70","345.00","205.00",10293817,"2,52,91,52,759.47",77522
17-Jul-2025,EQ,"243.00","244.56","242.82","242.85","243.77","243.87","243.83","345.00","205.00",7006298,"1,70,83,65,453.48",69691
16-Jul-2025,EQ,"244.00","244.15","242.30","243.67","243.00","242.85","243.06","345.00","205.00",5656962,"1,37,49,82,321.07",51720
15-Jul-2025,EQ,"244.48","245.37","242.70","244.22","244.00","243.67","243.75","345.00","205.00",7843083,"1,91,17,52,274.15",136001
14-Jul-2025,EQ,"242.90","244.89","241.14","241.76","244.15","244.22","243.40","345.00","205.00",7568906,"1,84,22,57,306.21",91363
11-Jul-2025,EQ,"243.05","243.09","240.80","243.09","241.70","241.76","241.81","345.00","205.00",5608382,"1,35,61,62,711.05",71794
10-Jul-2025,EQ,"243.51","244.69","242.33","243.35","243.00","243.09","243.39","345.00","205.00",8012201,"1,95,00,76,474.23",58113
09-Jul-2025,EQ,"243.35","244.59","242.27","243.24","243.16","243.35","243.63","345.00","205.00",9590680,"2,33,66,23,999.47",132860
08-Jul-2025,EQ,"242.41","243.70","240.65","241.52","243.35","243.24","242.32","345.00","205.00",7537067,"1,82,63,93,213.39",73720
07-Jul-2025,EQ,"245.50","245.50","240.83","245.24","241.40","241.52","242.39","345.00","205.00",9222263,"2,23,54,01,336.79",126804
04-Jul-2025,EQ,"245.20","245.45","242.51","244.05","245.20","245.24","244.43","345.00","205.00",7717259,"1,88,63,42,059.27",94357
03-Jul-2025,EQ,"242.00","246.20","241.80","241.07","243.95","244.05","244.51","345.00","205.00",13891239,"3,39,64,82,620.28",99398
02-Jul-2025,EQ,"242.90","243.75","240.20","243.37","241.10","241.07","241.80","345.00","205.00",10419419,"2,51,94,09,859.07",70153
