DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
17-Jun-2025,EQ,"1,728.00","1,738.80","1,720.00","1,723.00","1,728.00","1,729.60","1,731.35","2,012.20","1,302.75",1777245,"3,07,70,26,497.50",89362
16-Jun-2025,EQ,"1,692.00","1,729.40","1,683.40","1,695.30","1,722.00","1,723.00","1,719.53","2,012.20","1,302.75",2116100,"3,63,86,96,112.50",80549
13-Jun-2025,EQ,"1,666.00","1,711.00","1,664.60","1,701.20","1,697.40","1,695.30","1,693.86","2,012.20","1,302.75",1988422,"3,36,81,00,354.50",73815
12-Jun-2025,EQ,"1,725.00","1,726.00","1,695.00","1,721.90","1,702.40","1,701.20","1,706.01","2,012.20","1,302.75",3607962,"6,15,52,29,559.90",139910
11-Jun-2025,EQ,"1,676.00","1,725.40","1,666.00","1,668.10","1,721.30","1,721.90","1,707.99","2,012.20","1,302.75",5085821,"8,68,65,17,262.70",151276
10-Jun-2025,EQ,"1,653.30","1,684.90","1,649.00","1,648.30","1,670.70","1,668.10","1,671.68","2,012.20","1,302.75",3055223,"5,10,73,46,354.50",117723
09-Jun-2025,EQ,"1,648.00","1,658.00","1,639.00","1,637.70","1,648.50","1,648.30","1,650.60","2,012.20","1,302.75",1299786,"2,14,54,21,805.00",78967
06-Jun-2025,EQ,"1,631.20","1,639.80","1,622.00","1,632.40","1,638.00","1,637.70","1,633.47","2,012.20","1,235.00",1261281,"2,06,02,70,888.70",46092
05-Jun-2025,EQ,"1,634.90","1,653.90","1,624.60","1,626.10","1,632.30","1,632.40","1,634.36","2,012.20","1,235.00",1409322,"2,30,33,45,799.80",67216
04-Jun-2025,EQ,"1,631.00","1,644.60","1,622.20","1,630.40","1,625.40","1,626.10","1,631.91","2,012.20","1,235.00",1659720,"2,70,85,12,287.10",70129
03-Jun-2025,EQ,"1,646.90","1,651.70","1,617.00","1,631.50","1,630.50","1,630.40","1,631.03","2,012.20","1,235.00",2380133,"3,88,20,76,505.00",117240
02-Jun-2025,EQ,"1,625.10","1,635.20","1,605.70","1,636.60","1,628.00","1,631.50","1,624.66","2,012.20","1,235.00",1883100,"3,05,93,94,023.10",87270
30-May-2025,EQ,"1,664.70","1,664.70","1,627.30","1,664.70","1,631.50","1,636.60","1,640.93","2,012.20","1,235.00",4408910,"7,23,47,13,454.00",100975
29-May-2025,EQ,"1,670.00","1,675.50","1,655.60","1,657.30","1,665.50","1,664.70","1,663.36","2,012.20","1,235.00",2374051,"3,94,88,95,883.20",81223
28-May-2025,EQ,"1,664.00","1,666.80","1,647.00","1,652.10","1,660.00","1,657.30","1,654.59","2,012.20","1,235.00",1775441,"2,93,76,33,522.50",59437
27-May-2025,EQ,"1,673.80","1,675.50","1,641.50","1,673.60","1,654.90","1,652.10","1,654.27","2,012.20","1,235.00",2740015,"4,53,27,22,727.30",97349
26-May-2025,EQ,"1,652.40","1,675.80","1,645.60","1,648.20","1,673.80","1,673.60","1,669.56","2,012.20","1,235.00",1078813,"1,80,11,47,339.40",46732
23-May-2025,EQ,"1,633.00","1,670.80","1,622.50","1,633.00","1,649.50","1,648.20","1,655.65","2,012.20","1,235.00",1459454,"2,41,63,46,063.60",52849
22-May-2025,EQ,"1,638.40","1,640.70","1,614.00","1,652.00","1,640.00","1,633.00","1,629.60","2,012.20","1,235.00",2202093,"3,58,85,34,592.50",87046
21-May-2025,EQ,"1,645.00","1,657.50","1,628.40","1,638.30","1,649.00","1,652.00","1,648.03","2,012.20","1,235.00",1420835,"2,34,15,73,076.50",51082
20-May-2025,EQ,"1,660.80","1,666.00","1,636.40","1,649.60","1,640.00","1,638.30","1,645.92","2,012.20","1,235.00",2421580,"3,98,57,23,342.70",80612
19-May-2025,EQ,"1,661.00","1,664.00","1,638.10","1,659.90","1,651.00","1,649.60","1,648.41","2,012.20","1,235.00",1642018,"2,70,67,23,262.20",91252
16-May-2025,EQ,"1,691.90","1,693.50","1,658.00","1,696.00","1,661.00","1,659.90","1,667.09","2,012.20","1,235.00",2586263,"4,31,15,43,189.20",99649
15-May-2025,EQ,"1,650.00","1,702.60","1,625.00","1,637.70","1,692.00","1,696.00","1,671.48","2,012.20","1,235.00",4961582,"8,29,32,07,213.50",184925
14-May-2025,EQ,"1,630.00","1,642.30","1,617.00","1,619.60","1,641.30","1,637.70","1,632.79","2,012.20","1,235.00",1569126,"2,56,20,50,834.10",83272
13-May-2025,EQ,"1,685.00","1,688.10","1,615.20","1,670.30","1,619.90","1,619.60","1,632.90","2,012.20","1,235.00",3118470,"5,09,21,58,125.30",119292
12-May-2025,EQ,"1,598.80","1,675.00","1,594.00","1,569.40","1,663.00","1,670.30","1,651.26","2,012.20","1,235.00",4028207,"6,65,16,10,416.00",133071
09-May-2025,EQ,"1,566.00","1,577.70","1,557.30","1,580.70","1,572.50","1,569.40","1,569.43","2,012.20","1,235.00",2035161,"3,19,40,47,826.10",85397
08-May-2025,EQ,"1,561.90","1,598.00","1,555.80","1,563.30","1,572.10","1,580.70","1,581.65","2,012.20","1,235.00",2789018,"4,41,12,48,439.00",98946
07-May-2025,EQ,"1,552.00","1,578.40","1,545.00","1,579.10","1,565.30","1,563.30","1,562.62","2,012.20","1,235.00",5469936,"8,54,74,06,780.50",128223
06-May-2025,EQ,"1,576.80","1,583.80","1,565.10","1,568.60","1,570.00","1,579.10","1,575.07","2,012.20","1,235.00",2055057,"3,23,68,59,717.60",86060
05-May-2025,EQ,"1,580.00","1,597.70","1,563.30","1,576.50","1,569.00","1,568.60","1,577.67","2,012.20","1,235.00",1012225,"1,59,69,53,874.30",59357
02-May-2025,EQ,"1,567.00","1,581.00","1,557.10","1,567.50","1,572.40","1,576.50","1,573.44","2,012.20","1,235.00",1895904,"2,98,30,89,247.20",93227
30-Apr-2025,EQ,"1,571.00","1,587.90","1,554.00","1,569.00","1,556.50","1,567.50","1,569.92","2,012.20","1,235.00",3682256,"5,78,08,40,520.30",129457
29-Apr-2025,EQ,"1,555.00","1,580.80","1,548.10","1,549.30","1,570.00","1,569.00","1,564.53","2,012.20","1,235.00",2231069,"3,49,05,64,859.90",89109
28-Apr-2025,EQ,"1,565.00","1,569.40","1,537.10","1,578.20","1,550.00","1,549.30","1,548.84","2,012.20","1,235.00",2618810,"4,05,61,15,149.70",107060
25-Apr-2025,EQ,"1,590.00","1,618.00","1,568.10","1,586.70","1,576.40","1,578.20","1,583.92","2,012.20","1,235.00",3800415,"6,01,95,63,732.60",118647
24-Apr-2025,EQ,"1,595.00","1,603.30","1,576.10","1,594.00","1,590.30","1,586.70","1,587.95","2,012.20","1,235.00",3193118,"5,07,05,21,059.30",123766
23-Apr-2025,EQ,"1,555.00","1,600.00","1,543.70","1,479.90","1,594.40","1,594.00","1,583.28","2,012.20","1,235.00",13293318,"21,04,69,93,578.60",329993
22-Apr-2025,EQ,"1,490.00","1,499.90","1,464.50","1,482.00","1,485.90","1,479.90","1,480.59","2,012.20","1,235.00",2608145,"3,86,15,96,452.80",95264
21-Apr-2025,EQ,"1,435.00","1,499.00","1,430.00","1,438.00","1,478.00","1,482.00","1,473.95","2,012.20","1,235.00",2840104,"4,18,61,73,438.60",97809
17-Apr-2025,EQ,"1,420.00","1,442.10","1,384.00","1,431.70","1,439.00","1,438.00","1,409.58","2,012.20","1,235.00",3549969,"5,00,39,73,557.20",168356
