DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
30-Jul-2025,EQ,"147.50","150.19","146.25","147.94","148.89","149.04","148.56","185.97","110.72",9331773,"1,38,63,53,920.23",63055
29-Jul-2025,EQ,"146.50","148.20","146.50","147.56","148.10","147.94","147.56","185.97","110.72",4240012,"62,56,75,558.77",34187
28-Jul-2025,EQ,"146.96","148.64","146.70","146.96","147.30","147.56","147.74","185.97","110.72",6023438,"88,98,88,308.87",39563
25-Jul-2025,EQ,"151.00","151.74","146.58","151.22","147.05","146.96","148.55","185.97","110.72",11646131,"1,73,00,16,032.55",60823
24-Jul-2025,EQ,"152.02","152.75","150.71","152.35","151.10","151.22","151.56","185.97","110.72",5879844,"89,11,43,630.73",38911
23-Jul-2025,EQ,"152.01","152.60","150.72","151.98","152.40","152.35","151.78","185.97","110.72",7597121,"1,15,31,27,600.11",36535
22-Jul-2025,EQ,"151.30","152.44","150.65","151.07","152.04","151.98","151.81","185.97","110.72",11381024,"1,72,77,07,047.99",45079
21-Jul-2025,EQ,"149.52","151.20","149.07","150.06","151.14","151.07","150.44","185.97","110.72",5030900,"75,68,71,025.80",38786
18-Jul-2025,EQ,"150.51","151.61","148.60","150.96","149.75","150.06","150.04","185.97","110.72",9017783,"1,35,30,01,449.09",56523
17-Jul-2025,EQ,"152.37","152.47","150.62","152.04","150.80","150.96","151.28","185.97","110.72",6727858,"1,01,77,65,555.58",44015
16-Jul-2025,EQ,"151.20","152.68","150.63","151.40","152.14","152.04","151.77","185.97","110.72",7218210,"1,09,55,05,223.42",48570
15-Jul-2025,EQ,"150.55","151.90","150.54","150.10","151.45","151.40","151.19","185.97","110.72",4853043,"73,37,50,673.07",37022
14-Jul-2025,EQ,"150.65","151.60","149.62","150.65","150.07","150.10","150.44","185.97","110.72",8021902,"1,20,68,19,716.13",58267
11-Jul-2025,EQ,"155.00","155.00","150.26","152.33","150.39","150.65","151.56","185.97","110.72",12767735,"1,93,50,95,584.53",71543
10-Jul-2025,EQ,"150.75","152.65","150.00","150.25","152.00","152.33","151.46","185.97","110.72",14545796,"2,20,31,76,397.01",62368
09-Jul-2025,EQ,"153.46","153.73","150.09","153.82","150.33","150.25","151.28","185.97","110.72",12440150,"1,88,19,37,599.98",78973
08-Jul-2025,EQ,"154.80","154.97","152.83","153.75","153.73","153.82","153.84","185.97","110.72",13876094,"2,13,47,55,856.10",83414
07-Jul-2025,EQ,"152.02","154.90","151.81","151.62","153.84","153.75","153.48","185.97","110.72",24354631,"3,73,80,05,707.94",123617
04-Jul-2025,EQ,"149.70","151.99","147.86","147.87","151.80","151.62","149.88","185.97","110.72",22612766,"3,38,91,14,623.00",98277
03-Jul-2025,EQ,"147.99","148.75","147.50","147.91","147.60","147.87","148.05","185.97","110.72",8006482,"1,18,53,24,782.68",65723
02-Jul-2025,EQ,"148.00","148.95","147.02","147.14","147.82","147.91","147.82","185.97","110.72",7881728,"1,16,50,49,612.15",46997
01-Jul-2025,EQ,"146.51","148.20","146.19","146.96","147.10","147.14","147.12","185.97","110.72",9899904,"1,45,64,64,409.07",78814
30-Jun-2025,EQ,"147.26","149.50","146.42","147.22","146.99","146.96","147.76","185.97","110.72",10645295,"1,57,29,58,876.46",87269
27-Jun-2025,EQ,"146.28","148.30","146.00","146.28","146.99","147.22","147.23","185.97","110.72",19189378,"2,82,53,36,214.72",92716
26-Jun-2025,EQ,"142.10","146.95","142.01","141.98","146.41","146.28","144.81","185.97","110.72",24194161,"3,50,36,32,932.71",116753
25-Jun-2025,EQ,"143.31","144.00","141.67","142.84","142.10","141.98","142.62","185.97","110.72",15297425,"2,18,17,15,675.91",99522
24-Jun-2025,EQ,"144.40","145.30","142.16","139.92","142.89","142.84","143.85","185.97","110.72",25393037,"3,65,27,03,580.17",115194
23-Jun-2025,EQ,"137.00","140.17","136.40","138.65","139.79","139.92","138.25","185.97","110.72",14001242,"1,93,56,92,453.18",95290
20-Jun-2025,EQ,"138.29","139.16","137.00","138.67","138.70","138.65","138.28","185.97","110.72",33690253,"4,65,85,50,264.45",235710
19-Jun-2025,EQ,"140.76","141.19","138.33","140.82","138.41","138.67","139.38","185.97","110.72",5943647,"82,84,15,333.74",43445
18-Jun-2025,EQ,"141.02","142.09","139.50","141.68","140.76","140.82","140.72","185.97","110.72",9045315,"1,27,28,42,495.35",72842
17-Jun-2025,EQ,"141.30","143.47","141.20","141.85","141.65","141.68","142.33","185.97","110.72",9983651,"1,42,10,19,128.60",64916
16-Jun-2025,EQ,"140.00","142.20","138.90","140.34","141.52","141.85","140.46","185.97","110.72",15176810,"2,13,17,28,431.38",57250
13-Jun-2025,EQ,"139.00","143.19","137.01","142.99","140.60","140.34","140.50","185.97","110.72",23705826,"3,33,07,01,320.44",116320
12-Jun-2025,EQ,"144.68","144.77","141.50","145.15","143.00","142.99","142.88","185.97","110.72",30425949,"4,34,73,50,929.49",97953
11-Jun-2025,EQ,"142.40","147.20","142.19","142.19","145.25","145.15","145.58","185.97","110.72",28652440,"4,17,12,98,703.94",134081
10-Jun-2025,EQ,"143.15","143.40","142.00","143.32","142.15","142.19","142.64","185.97","110.72",7906157,"1,12,77,51,158.60",99018
09-Jun-2025,EQ,"141.00","143.49","140.83","140.78","143.15","143.32","142.53","185.97","110.72",9972191,"1,42,13,45,744.31",107259
06-Jun-2025,EQ,"139.24","141.08","139.24","139.24","140.80","140.78","140.53","185.97","110.72",5702365,"80,13,77,804.18",41516
05-Jun-2025,EQ,"140.66","141.66","139.03","140.67","139.40","139.24","140.05","185.97","110.72",9478214,"1,32,74,63,959.81",90824
04-Jun-2025,EQ,"141.00","141.40","139.10","141.04","140.59","140.67","139.98","185.97","110.72",11904779,"1,66,64,16,488.43",68564
03-Jun-2025,EQ,"143.90","144.00","140.60","143.38","140.76","141.04","142.13","185.97","110.72",7002799,"99,53,34,472.61",62767
02-Jun-2025,EQ,"141.97","143.50","141.46","141.97","143.43","143.38","142.59","185.97","110.72",7051525,"1,00,55,01,607.10",73605
30-May-2025,EQ,"143.70","144.40","141.21","143.70","141.98","141.97","142.18","185.97","110.72",28315951,"4,02,60,63,953.01",66582
29-May-2025,EQ,"144.25","144.83","142.62","144.20","143.75","143.70","143.47","185.97","110.72",7054326,"1,01,20,52,466.71",55494
28-May-2025,EQ,"143.39","144.45","142.71","143.41","144.30","144.20","143.71","185.97","110.72",6390053,"91,83,30,166.99",38375
27-May-2025,EQ,"143.58","144.12","142.50","143.58","143.39","143.41","143.29","185.97","110.72",4970656,"71,22,22,419.00",48558
26-May-2025,EQ,"144.06","144.72","142.90","144.06","143.44","143.58","143.59","185.97","110.72",5996548,"86,10,65,609.23",42008
23-May-2025,EQ,"143.28","145.43","143.00","143.29","144.11","144.06","144.45","185.97","110.72",9699995,"1,40,11,47,612.59",50677
22-May-2025,EQ,"142.59","144.20","141.87","143.39","143.10","143.29","143.17","185.97","110.72",7157328,"1,02,47,45,696.04",52115
21-May-2025,EQ,"141.60","143.63","140.55","141.92","143.40","143.39","142.58","185.97","110.72",8705960,"1,24,13,27,617.10",56824
20-May-2025,EQ,"145.00","145.81","141.39","144.69","141.99","141.92","143.07","185.97","110.72",11330045,"1,62,09,66,315.34",68465
19-May-2025,EQ,"145.00","145.82","144.10","144.72","144.75","144.69","144.93","185.97","110.72",6802870,"98,59,16,549.84",49721
16-May-2025,EQ,"145.00","146.85","144.43","145.00","144.78","144.72","145.33","185.97","110.72",14529013,"2,11,15,59,390.19",68157
15-May-2025,EQ,"144.00","146.00","143.57","143.47","144.90","145.00","144.89","185.97","110.72",10181275,"1,47,51,37,329.27",60771
14-May-2025,EQ,"141.99","143.91","141.95","141.69","143.51","143.47","143.16","185.97","110.72",9987794,"1,42,98,15,692.37",66435
13-May-2025,EQ,"142.35","142.98","141.00","142.35","141.77","141.69","141.83","185.97","110.72",9484801,"1,34,51,95,720.41",58961
12-May-2025,EQ,"144.00","144.45","141.71","139.99","142.28","142.35","142.73","185.97","110.72",13526883,"1,93,07,33,561.51",66122
09-May-2025,EQ,"138.00","140.85","137.61","140.99","140.15","139.99","139.40","185.97","110.72",15348575,"2,13,95,47,042.89",82999
08-May-2025,EQ,"144.54","146.39","139.50","144.49","140.00","140.99","142.81","185.97","110.72",12047287,"1,72,04,57,899.19",102108
07-May-2025,EQ,"140.00","145.14","140.00","144.08","144.52","144.49","143.65","185.97","110.72",19316740,"2,77,47,94,777.83",93858
06-May-2025,EQ,"149.30","149.80","143.63","148.56","143.90","144.08","146.20","185.97","110.72",18018626,"2,63,43,22,662.75",106216
05-May-2025,EQ,"145.00","149.74","144.75","143.28","148.65","148.56","148.09","185.97","110.72",47549493,"7,04,13,66,820.76",231354
02-May-2025,EQ,"139.79","144.09","138.11","137.86","143.23","143.28","142.56","185.97","110.72",51965473,"7,40,80,70,891.67",227750
30-Apr-2025,EQ,"136.50","139.90","136.45","135.78","137.25","137.86","138.31","185.97","110.72",39902398,"5,51,89,84,789.07",142558
29-Apr-2025,EQ,"137.30","138.25","135.53","136.49","135.75","135.78","136.68","185.97","110.72",15222917,"2,08,07,24,390.68",84659
28-Apr-2025,EQ,"133.81","137.35","133.65","134.65","136.49","136.49","136.04","185.97","110.72",10943944,"1,48,88,19,075.92",57115
25-Apr-2025,EQ,"138.40","139.50","132.82","138.39","134.50","134.65","134.92","185.97","110.72",14663542,"1,97,84,25,369.56",82294
24-Apr-2025,EQ,"137.65","139.33","137.31","137.65","138.40","138.39","138.43","185.97","110.72",8177419,"1,13,19,99,402.38",48632
23-Apr-2025,EQ,"138.95","139.18","135.77","138.31","137.60","137.65","137.32","185.97","110.72",12689457,"1,74,24,98,360.90",77370
22-Apr-2025,EQ,"139.15","139.43","137.20","138.68","138.38","138.31","138.63","185.97","110.72",12648948,"1,75,35,22,753.00",108772
21-Apr-2025,EQ,"135.17","139.70","134.31","134.30","138.45","138.68","137.59","185.97","110.72",20249817,"2,78,62,41,364.90",171163
17-Apr-2025,EQ,"133.50","134.80","132.90","133.83","134.80","134.30","133.88","185.97","110.72",10404917,"1,39,29,65,420.11",65971
