DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
23-Dec-2025,EQ,"1,646.50","1,646.50","1,628.80","1,646.70","1,631.50","1,633.00","1,637.34","1,773.60","1,209.40",1161166,"1,90,12,20,212.40",56624
22-Dec-2025,EQ,"1,615.90","1,649.80","1,612.80","1,612.50","1,642.50","1,646.70","1,641.31","1,773.60","1,209.40",1466208,"2,40,65,02,659.40",56797
19-Dec-2025,EQ,"1,611.00","1,624.00","1,595.00","1,605.60","1,609.00","1,612.50","1,608.85","1,793.50","1,209.40",1802793,"2,90,04,19,660.80",75222
18-Dec-2025,EQ,"1,581.00","1,608.80","1,574.60","1,579.40","1,605.00","1,605.60","1,592.49","1,793.50","1,209.40",1748780,"2,78,49,12,259.30",65399
17-Dec-2025,EQ,"1,578.20","1,586.20","1,570.30","1,578.20","1,578.10","1,579.40","1,579.01","1,793.50","1,209.40",582251,"91,93,77,453.00",44178
16-Dec-2025,EQ,"1,570.00","1,580.30","1,564.70","1,575.40","1,575.00","1,578.20","1,574.82","1,793.50","1,209.40",999338,"1,57,37,82,100.30",57143
15-Dec-2025,EQ,"1,571.00","1,588.70","1,567.70","1,578.40","1,575.50","1,575.40","1,579.48","1,793.50","1,209.40",784781,"1,23,95,42,252.40",53193
12-Dec-2025,EQ,"1,575.00","1,580.50","1,558.70","1,568.20","1,580.10","1,578.40","1,574.06","1,807.70","1,209.40",754479,"1,18,75,95,769.40",43146
11-Dec-2025,EQ,"1,550.00","1,572.00","1,541.00","1,550.80","1,569.00","1,568.20","1,557.68","1,807.70","1,209.40",1248064,"1,94,40,85,378.80",50867
10-Dec-2025,EQ,"1,563.00","1,572.90","1,548.20","1,561.60","1,548.20","1,550.80","1,561.29","1,807.70","1,209.40",735586,"1,14,84,61,341.20",49443
09-Dec-2025,EQ,"1,579.10","1,586.00","1,559.00","1,591.80","1,561.50","1,561.60","1,569.82","1,807.70","1,209.40",1533609,"2,40,74,86,627.80",85473
08-Dec-2025,EQ,"1,581.00","1,595.70","1,572.70","1,570.80","1,590.00","1,591.80","1,585.24","1,807.70","1,209.40",2833786,"4,49,22,28,248.60",76551
05-Dec-2025,EQ,"1,567.10","1,583.00","1,556.60","1,562.30","1,569.00","1,570.80","1,574.72","1,807.70","1,209.40",2223397,"3,50,12,22,885.00",76997
04-Dec-2025,EQ,"1,545.10","1,577.90","1,541.10","1,541.70","1,565.00","1,562.30","1,564.97","1,807.70","1,209.40",2422663,"3,79,13,83,290.80",86962
03-Dec-2025,EQ,"1,537.90","1,550.80","1,530.30","1,536.70","1,540.60","1,541.70","1,542.79","1,807.70","1,209.40",2142830,"3,30,59,26,012.10",77614
02-Dec-2025,EQ,"1,523.10","1,539.00","1,520.00","1,529.50","1,533.00","1,536.70","1,531.26","1,807.70","1,209.40",1754978,"2,68,73,32,402.50",88212
01-Dec-2025,EQ,"1,515.30","1,532.00","1,509.70","1,517.30","1,528.40","1,529.50","1,525.13","1,807.70","1,209.40",1527101,"2,32,90,26,781.40",76463
28-Nov-2025,EQ,"1,515.80","1,525.30","1,503.70","1,509.80","1,515.00","1,517.30","1,518.56","1,807.70","1,209.40",1247146,"1,89,38,71,005.50",55162
27-Nov-2025,EQ,"1,523.00","1,532.00","1,505.00","1,520.40","1,506.00","1,509.80","1,514.36","1,807.70","1,209.40",1426194,"2,15,97,66,835.30",65941
26-Nov-2025,EQ,"1,498.00","1,522.70","1,496.20","1,494.70","1,521.10","1,520.40","1,511.68","1,807.70","1,209.40",1592891,"2,40,79,42,636.30",66745
25-Nov-2025,EQ,"1,501.20","1,502.00","1,483.50","1,494.70","1,497.00","1,494.70","1,493.54","1,807.70","1,209.40",1675981,"2,50,31,42,276.80",60556
24-Nov-2025,EQ,"1,470.00","1,513.80","1,461.80","1,461.50","1,496.80","1,494.70","1,500.27","1,807.70","1,209.40",6808658,"10,21,48,37,667.30",169603
21-Nov-2025,EQ,"1,455.00","1,469.00","1,440.00","1,456.00","1,461.50","1,461.50","1,459.62","1,807.70","1,209.40",2615232,"3,81,72,37,304.70",75008
20-Nov-2025,EQ,"1,445.30","1,464.70","1,430.70","1,433.90","1,460.00","1,456.00","1,453.74","1,807.70","1,209.40",2818268,"4,09,70,30,730.20",80195
19-Nov-2025,EQ,"1,427.50","1,443.50","1,417.80","1,422.00","1,436.90","1,433.90","1,435.49","1,807.70","1,209.40",5777445,"8,29,34,78,620.50",65179
18-Nov-2025,EQ,"1,444.00","1,451.10","1,419.50","1,452.80","1,420.70","1,422.00","1,429.70","1,807.70","1,209.40",1553597,"2,22,11,81,775.70",59731
17-Nov-2025,EQ,"1,440.00","1,455.90","1,438.30","1,439.20","1,452.80","1,452.80","1,448.57","1,807.70","1,209.40",999416,"1,44,77,25,345.90",67712
14-Nov-2025,EQ,"1,444.20","1,445.80","1,422.90","1,451.40","1,443.80","1,439.20","1,436.67","1,807.70","1,209.40",1220596,"1,75,35,89,114.00",55608
13-Nov-2025,EQ,"1,463.00","1,463.80","1,442.30","1,456.10","1,453.00","1,451.40","1,450.58","1,807.70","1,209.40",1178211,"1,70,90,92,134.00",42275
12-Nov-2025,EQ,"1,415.00","1,460.20","1,414.00","1,408.00","1,457.00","1,456.10","1,443.88","1,807.70","1,209.40",2958869,"4,27,22,63,178.10",105389
11-Nov-2025,EQ,"1,405.00","1,410.40","1,392.20","1,397.80","1,406.80","1,408.00","1,403.39","1,807.70","1,209.40",2488036,"3,49,16,92,175.80",92578
10-Nov-2025,EQ,"1,386.70","1,404.30","1,383.60","1,386.70","1,396.80","1,397.80","1,396.13","1,807.70","1,209.40",2883323,"4,02,55,04,664.20",82024
07-Nov-2025,EQ,"1,400.10","1,409.80","1,385.00","1,413.60","1,387.20","1,386.70","1,392.87","1,807.70","1,209.40",1209479,"1,68,46,48,409.20",74482
06-Nov-2025,EQ,"1,412.00","1,420.90","1,410.00","1,409.20","1,415.90","1,413.60","1,414.79","1,807.70","1,209.40",2502412,"3,54,03,85,392.40",75904
04-Nov-2025,EQ,"1,419.90","1,425.30","1,405.60","1,419.80","1,407.80","1,409.20","1,410.91","1,807.70","1,209.40",1191278,"1,68,07,88,914.40",63588
03-Nov-2025,EQ,"1,419.10","1,424.00","1,414.00","1,424.40","1,419.70","1,419.80","1,420.49","1,807.70","1,209.40",2136091,"3,03,43,02,233.20",62796
31-Oct-2025,EQ,"1,433.80","1,437.50","1,420.30","1,433.80","1,424.00","1,424.40","1,427.98","1,807.70","1,209.40",1757591,"2,50,98,01,702.70",67439
30-Oct-2025,EQ,"1,453.20","1,458.10","1,432.50","1,452.20","1,432.50","1,433.80","1,437.32","1,807.70","1,209.40",1797868,"2,58,41,07,846.30",101347
29-Oct-2025,EQ,"1,453.00","1,461.20","1,442.60","1,447.40","1,455.50","1,452.20","1,452.24","1,807.70","1,209.40",1311858,"1,90,51,29,875.20",63292
28-Oct-2025,EQ,"1,469.00","1,469.60","1,435.30","1,462.80","1,446.30","1,447.40","1,447.41","1,807.70","1,209.40",1432913,"2,07,40,15,449.00",80930
27-Oct-2025,EQ,"1,457.90","1,475.60","1,457.00","1,453.70","1,464.80","1,462.80","1,467.58","1,807.70","1,209.40",1036807,"1,52,16,02,080.80",47176
24-Oct-2025,EQ,"1,465.40","1,468.00","1,450.00","1,463.40","1,453.70","1,453.70","1,457.54","1,807.70","1,209.40",969361,"1,41,28,81,942.80",47996
23-Oct-2025,EQ,"1,465.00","1,487.50","1,460.90","1,448.70","1,465.30","1,463.40","1,475.22","1,807.70","1,209.40",3244860,"4,78,68,78,961.50",85988
21-Oct-2025,EQ,"1,450.00","1,457.30","1,442.00","1,444.40","1,446.90","1,448.70","1,450.44","1,807.70","1,209.40",114229,"16,56,81,960.40",6606
20-Oct-2025,EQ,"1,440.00","1,455.00","1,439.00","1,447.60","1,446.00","1,444.40","1,446.03","1,807.70","1,209.40",1800507,"2,60,35,83,259.70",61978
17-Oct-2025,EQ,"1,465.00","1,465.00","1,440.10","1,463.80","1,446.80","1,447.60","1,447.46","1,807.70","1,209.40",1433539,"2,07,49,94,047.60",58051
16-Oct-2025,EQ,"1,466.00","1,466.70","1,447.90","1,459.00","1,460.00","1,463.80","1,457.76","1,807.70","1,209.40",1619438,"2,36,07,48,826.00",61690
15-Oct-2025,EQ,"1,470.00","1,479.00","1,440.40","1,468.00","1,455.00","1,459.00","1,456.34","1,807.70","1,209.40",2810322,"4,09,27,78,215.70",99023
14-Oct-2025,EQ,"1,460.00","1,479.80","1,457.90","1,450.90","1,468.90","1,468.00","1,468.88","1,807.70","1,209.40",1430713,"2,10,15,52,761.90",72211
13-Oct-2025,EQ,"1,455.00","1,461.50","1,439.20","1,457.20","1,456.60","1,450.90","1,449.30","1,807.70","1,209.40",1229414,"1,78,17,93,056.80",90430
10-Oct-2025,EQ,"1,477.00","1,477.70","1,450.10","1,466.60","1,458.00","1,457.20","1,460.49","1,807.70","1,209.40",937053,"1,36,85,59,506.10",67199
09-Oct-2025,EQ,"1,458.20","1,475.40","1,452.00","1,458.20","1,463.10","1,466.60","1,465.62","1,807.70","1,209.40",1354036,"1,98,45,07,774.60",63799
08-Oct-2025,EQ,"1,432.10","1,472.80","1,432.10","1,438.90","1,456.10","1,458.20","1,459.37","1,807.70","1,209.40",1154614,"1,68,50,07,626.50",61925
